ccode1	ccode2	year	ISO3let1	ISO3let2	ISOShNm1	ISOShNm2	rlregion	region1	region2	tau_regi	tau_glob	tau_ld_1	tau_ld_2	riskT1	riskT2	uncertT	wrTu1v1	wrTu1v2	wrTu1vsq	wrTp1win	wrTstk1	wrTu1sq	wrTu1ac1	wrTu1ac2	wrTu1neg	wrTu1cp1	wrTu1cp2	wrTu1wr1	wrTu1wr2	wrTu2v2	wrTu2v1	wrTu2vsq	wrTp2win	wrTstk2	wrTu2sq	wrTu2ac2	wrTu2ac1	wrTu2neg	wrTu2cp2	wrTu2cp1	wrTu2wr2	wrTu2wr1	cwongo	cwongonm	cwinit	cwhost1	cwhost2	cwhostd	cwinitnm	cwdynm	cwkeynum	cwmidnme
350	339	1949	GRC	ALB	GREECE	ALBANIA	1	1	1	-0.04	-0.013514	-0.100282	-0.100282	0.224454	-0.014713	 0.2300	0.828997	-1.158397	-0.202619	0.860305	1.987393	-0.202619	-1.158397	0.828997	0.551368	-1.298092	1.003311	0.655835	0.585988	1.05341	-1.031788	0.013618	0.200758	2.085197	0.013618	-1.031788	1.05341	-0.613168	-1.83103	1.094087	-0.972112	-1.371733	0	0	1	4	4	4	1285	128501	1285	Greece vs. Albania 1949
365	345	1949	RUS	xxx	RUSSIAN FEDERATION	None	1	1	1	-0.145521	-0.05037	-0.22583	-0.100282	0.28308	0.198171	 0.2300	0.884927	-1.278616	-0.253938	0.891665	2.163543	-0.253938	-1.278616	0.884927	0.650539	-1.386951	1.111355	0.8228	0.768632	0.965389	-1.240609	-0.179395	0.197301	2.205998	-0.179395	-1.240609	0.965389	-0.805364	-2.043308	1.015491	-1.156611	-1.557961	0	0	1	3	4	4	1286	128601	1286	Yugoslavia vs. Cominform countries
395	365	1949	ISL	RUS	ICELAND	RUSSIAN FEDERATION	1	1	1	-0.295808	0.010506	0.505917	-0.22583	-0.889973	0.28308	 0.2300	1.837321	-0.799108	0.885471	0.11751	2.63643	0.885471	-0.799108	1.837321	-0.489301	-1.681598	1.733269	-1.034598	-1.475842	1.049876	-1.407724	-0.253938	0.6217	2.4576	-0.253938	-1.407724	1.049876	0.120164	-1.786025	0.499379	-0.619482	-0.808633	0	0	1	4	1	4	3194	319401	3194	
350	355	1950	GRC	BGR	GREECE	BULGARIA	1	1	1	-0.104828	-0.03428	-0.100282	-0.254385	0.256409	-0.28615	 0.2228	0.866838	-1.2312	-0.230674	0.332379	2.098038	-0.230674	-1.2312	0.866838	-0.533856	-1.898821	0.943509	-0.790996	-1.124806	1.347168	-0.94331	0.271981	0.659617	2.290478	0.271981	-0.94331	1.347168	0.56753	-1.283692	1.499325	0.549495	0.379303	0	0	1	3	1	3	3197	319701	3197	
365	200	1950	RUS	GBR	RUSSIAN FEDERATION	UNITED KINGDOM	1	1	1	-0.222948	0.042308	-0.22583	0.340437	0.061175	-0.462003	 0.2228	1.170356	-1.250893	-0.056182	0.43625	2.421248	-0.056182	-1.250893	1.170356	-0.194623	-1.814643	1.194865	-0.451988	-0.733863	1.572068	-0.97921	0.44606	0.340271	2.551279	0.44606	-0.97921	1.572068	-0.111083	-1.638939	1.591185	-0.42183	-0.751695	0	0	1	4	1	4	3196	319601	3196	
310	345	1952	HUN	xxx	HUNGARY	None	1	1	1	-0.104828	-0.033346	-0.28695	-0.113228	-0.240326	0.349912	 0.2418	1.310286	-0.970811	0.227445	0.581848	2.281097	0.227445	-0.970811	1.310286	0.356442	-1.388963	1.177947	0.015027	-0.194049	0.776149	-1.273574	-0.311626	0.454539	2.049723	-0.311626	-1.273574	0.776149	-0.341896	-1.819035	0.672766	-0.718009	-0.99074	0	0	1	3	4	4	1703	170301	1703	Yugoslavia vs. Soviet bloc
325	339	1952	ITA	ALB	ITALY	ALBANIA	1	1	1	-0.188982	-0.054074	0.477567	-0.113228	-0.688416	0.149171	 0.2418	1.686494	-0.786366	0.676483	0.692102	2.472859	0.676483	-0.786366	1.686494	0.925107	-1.094263	1.218298	0.302962	0.149014	1.056622	-1.258179	-0.135741	0.16695	2.314801	-0.135741	-1.258179	1.056622	-0.871723	-2.091229	0.943683	-1.401187	-1.817712	0	0	1	3	1	3	3202	320201	3202	
345	339	1952	xxx	ALB	None	ALBANIA	1	1	1	-0.038462	-0.013158	-0.113228	-0.113228	0.349912	0.149171	 0.2418	0.704909	-1.218094	-0.311626	0.941332	1.923003	-0.311626	-1.218094	0.704909	0.592091	-1.276761	0.998253	0.856101	0.826767	0.89943	-1.118645	-0.135741	0.149459	2.018075	-0.135741	-1.118645	0.89943	-0.817025	-1.969186	0.946005	-1.195721	-1.620991	0	0	1	4	4	4	2372	237201	2372	Yugoslavia vs. Albania of 1952
355	350	1952	BGR	GRC	BULGARIA	GREECE	1	1	1	-0.515079	-0.137038	-0.28695	0.477567	-0.064744	-0.818251	 0.2418	1.55818	-1.495096	0.06023	0.315233	3.053277	0.06023	-1.495096	1.55818	-0.532601	-2.179863	1.539194	-0.893971	-1.236355	1.900391	-1.190336	0.810865	0.167438	3.090727	0.810865	-1.190336	1.900391	-0.672831	-2.022898	1.890306	-1.099197	-1.515478	0	0	1	4	4	4	1295	129501	1295	Bulgaria vs. Greece of 1952
365	200	1952	RUS	GBR	RUSSIAN FEDERATION	UNITED KINGDOM	1	1	1	-0.262071	0.054245	-0.250864	0.351366	0.194601	-0.342477	 0.2418	1.093341	-1.344133	-0.17623	0.458093	2.437474	-0.17623	-1.344133	1.093341	-0.227542	-1.88604	1.174071	-0.417766	-0.688719	1.522668	-1.095039	0.327207	0.450635	2.617707	0.327207	-1.095039	1.522668	0.084591	-1.644404	1.602083	-0.110676	-0.385358	0	0	1	4	1	4	3201	320101	3201	
365	380	1952	RUS	SWE	RUSSIAN FEDERATION	SWEDEN	1	1	1	-0.138675	-0.04651	-0.250864	-0.113228	0.194601	0.363019	 0.2418	0.961479	-1.232785	-0.17623	0.807911	2.194264	-0.17623	-1.232785	0.961479	0.539984	-1.424875	1.103857	0.586317	0.490272	0.800109	-1.307367	-0.322839	0.336264	2.107476	-0.322839	-1.307367	0.800109	-0.598698	-1.971103	0.859369	-0.871307	-1.203174	0	0	1	4	3	4	1701	170101	1701	
640	355	1952	TUR	BGR	TURKEY	BULGARIA	1	2	1	-0.515079	-0.151647	0.377826	-0.28695	-0.067648	-0.064744	 0.2418	1.560063	-1.494182	0.06295	0.695995	3.054245	0.06295	-1.494182	1.560063	0.631559	-1.798187	1.51625	0.435743	0.283741	1.55818	-1.495096	0.06023	0.243589	3.053277	0.06023	-1.495096	1.55818	-0.751352	-2.251508	1.542847	-1.144892	-1.523097	0	0	1	4	4	4	3200	320001	3200	
2	315	1953	USA	xxx	UNITED STATES	None	1	5	1	-0.515079	-0.279699	1	-0.279699	0.889399	-0.168351	 0.2222	0.72715	-1.729096	-0.746026	0.934294	2.456246	-0.746026	-1.729096	0.72715	0.565759	-1.794802	1.424157	1.229913	1.19706	1.622683	-1.461477	0.158229	0.320738	3.08416	0.158229	-1.461477	1.622683	-0.472271	-2.140739	1.861961	-0.572623	-0.912255	0	0	1	3	4	4	208	20801	208	
345	325	1953	xxx	ITA	None	ITALY	1	1	1	0.112019	0.249184	0.067629	0.475995	0.153845	-0.635406	 0.2222	0.740057	-0.981232	-0.139925	0.175329	1.721289	-0.139925	-0.981232	0.740057	-0.679441	-1.805904	0.76459	-1.067244	-1.479579	1.441109	-0.424186	0.622009	0.722846	1.865295	0.622009	-0.424186	1.441109	0.924134	-0.701341	1.542253	0.886701	0.748124	0	0	1	3	3	3	1062	106201	1062	Trieste
2	225	1954	USA	CHE	UNITED STATES	SWITZERLAND	1	5	1	-0.179161	-0.110086	1	-0.110086	0.807289	0.461487	 0.2195	0.393289	-1.504395	-0.683425	0.92861	1.897683	-0.683425	-1.504395	0.393289	0.257813	-1.575784	1.027924	0.856753	0.821058	0.747856	-1.379943	-0.406007	0.329411	2.127799	-0.406007	-1.379943	0.747856	-0.679022	-2.050531	0.972984	-0.789188	-1.124483	0	0	1	3	3	3	3209	320901	3209	
345	325	1954	xxx	ITA	None	ITALY	1	1	1	0.140573	0.256843	0.067422	0.460261	-0.020851	-0.638093	 0.2195	0.879286	-0.846023	0.019312	0.150255	1.725309	0.019312	-0.846023	0.879286	-0.586787	-1.695768	0.876384	-1.014561	-1.439433	1.420994	-0.385123	0.624763	0.723586	1.806117	0.624763	-0.385123	1.420994	0.921758	-0.661537	1.407021	0.769578	0.63137	0	0	1	4	4	4	3205	320501	3205	
365	375	1954	RUS	FIN	RUSSIAN FEDERATION	FINLAND	1	1	1	0.40298	0.404776	-0.24324	-0.156655	0.115495	-0.08961	 0.2195	0.483693	-0.681534	-0.10547	0.764063	1.165227	-0.10547	-0.681534	0.483693	0.208773	-0.917471	0.564279	0.17139	0.053422	0.684677	-0.528855	0.083571	0.239404	1.213532	0.083571	-0.528855	0.684677	-0.23833	-1.289451	0.709927	-0.593378	-0.973677	0	0	1	3	1	3	3210	321001	3210	
339	325	1955	ALB	ITA	ALBANIA	ITALY	1	1	1	-0.564076	-0.151272	-0.3215	0.472769	-0.190413	-0.830209	 0.2611	1.677204	-1.508766	0.179349	0.243736	3.18597	0.179349	-1.508766	1.677204	-0.732229	-2.265029	1.63349	-1.154075	-1.532207	1.920063	-1.262859	0.823292	0.147454	3.182922	0.823292	-1.262859	1.920063	-0.793525	-2.115405	1.893617	-1.246244	-1.672517	0	0	1	4	1	4	3216	321601	3216	
365	380	1955	RUS	SWE	RUSSIAN FEDERATION	SWEDEN	1	1	1	-0.141293	-0.046666	-0.288648	-0.108769	0.340035	0.347291	 0.2611	0.825369	-1.299725	-0.303155	0.800571	2.125095	-0.303155	-1.299725	0.825369	0.401563	-1.499155	1.068066	0.544546	0.444831	0.818311	-1.302832	-0.30938	0.392091	2.121142	-0.30938	-1.302832	0.818311	-0.47115	-1.91074	0.937175	-0.65624	-0.960194	0	0	1	4	1	4	3214	321401	3214	
345	325	1956	xxx	ITA	None	ITALY	1	1	1	0.133631	0.247273	0.071624	0.478259	0.364653	-0.811489	 0.2626	0.510076	-1.081078	-0.324234	0.35585	1.591154	-0.324234	-1.081078	0.510076	-0.514866	-1.725228	0.625454	-0.721563	-1.043638	1.554974	-0.238739	0.80384	0.505336	1.793713	0.80384	-0.238739	1.554974	0.66769	-0.733402	1.718821	0.584205	0.336873	0	0	1	4	1	4	3224	322401	3224	
365	290	1956	RUS	POL	RUSSIAN FEDERATION	POLAND	1	1	1	0.921132	0.842436	-0.362545	-0.30506	0.304025	0.003294	 0.2626	-0.198732	-0.344959	-0.272111	0.393875	0.146226	-0.272111	-0.344959	-0.198732	-0.287364	-0.951084	-0.091555	-0.483249	-0.786311	0.075774	-0.081854	-0.003043	0.616456	0.157629	-0.003043	-0.081854	0.075774	0.015317	-0.465399	0.243519	-0.008711	-0.200483	0	0	1	4	4	4	185	18501	185	Polish uprising
365	310	1956	RUS	HUN	RUSSIAN FEDERATION	HUNGARY	1	1	1	0.921132	0.842436	-0.362545	-0.30506	0.304025	-0.156713	 0.2626	-0.198732	-0.344959	-0.272111	0.394024	0.146226	-0.272111	-0.344959	-0.198732	-0.287342	-0.950935	-0.091514	-0.483112	-0.7861	0.228066	0.065829	0.147124	0.61093	0.162236	0.147124	0.065829	0.228066	0.164944	-0.323241	0.394306	0.13665	-0.057885	0	0	1	5	5	5	606	60601	606	Hungarian Revolution
385	365	1956	NOR	RUS	NORWAY	RUSSIAN FEDERATION	1	1	1	-0.612372	-0.172618	0.478259	-0.362545	-0.909809	0.304025	 0.2626	1.949186	-1.305639	0.906125	0.072841	3.254825	0.906125	-1.305639	1.949186	-1.068555	-2.232798	1.883183	-1.598137	-2.061717	1.404394	-1.680774	-0.272111	0.653244	3.085168	-0.272111	-1.680774	1.404394	0.334593	-2.027531	0.812474	-0.430705	-0.604084	0	0	1	4	1	4	3223	322301	3223	
385	365	1956	NOR	RUS	NORWAY	RUSSIAN FEDERATION	1	1	1	-0.612372	-0.172618	0.478259	-0.362545	-0.909809	0.304025	 0.2626	1.949186	-1.305639	0.906125	0.072841	3.254825	0.906125	-1.305639	1.949186	-1.068555	-2.232798	1.883183	-1.598137	-2.061717	1.404394	-1.680774	-0.272111	0.653244	3.085168	-0.272111	-1.680774	1.404394	0.334593	-2.027531	0.812474	-0.430705	-0.604084	0	0	1	4	1	4	3225	322501	3225	
2	315	1957	USA	xxx	UNITED STATES	None	1	5	1	-0.564076	-0.295031	1	-0.295031	0.749611	0.004535	 0.2705	0.942426	-1.732363	-0.638712	0.918297	2.674789	-0.638712	-1.732363	0.942426	0.723887	-1.814066	1.528954	1.269563	1.228711	1.561149	-1.565318	-0.004189	0.462445	3.126467	-0.004189	-1.565318	1.561149	-0.1195	-2.102873	1.856518	-0.092908	-0.361686	0	0	1	3	1	3	2849	284901	2849	
339	325	1957	ALB	ITA	ALBANIA	ITALY	1	1	1	-0.516047	-0.131544	-0.274289	0.481641	-0.159458	-0.829534	 0.2705	1.618214	-1.465507	0.149741	0.269602	3.083721	0.149741	-1.465507	1.618214	-0.63413	-2.195905	1.577843	-1.0397	-1.404899	1.903691	-1.185995	0.82259	0.129062	3.089686	0.82259	-1.185995	1.903691	-0.787233	-2.056933	1.884365	-1.242028	-1.677497	0	0	1	4	1	4	2846	284601	2846	
385	365	1957	NOR	RUS	NORWAY	RUSSIAN FEDERATION	1	1	1	-0.612372	-0.168098	0.481641	-0.350508	-0.865238	0.336317	 0.2705	1.941557	-1.325895	0.859725	0.08479	3.267451	0.859725	-1.325895	1.941557	-1.048847	-2.241105	1.86866	-1.579348	-2.036953	1.379452	-1.687375	-0.299962	0.671419	3.066827	-0.299962	-1.687375	1.379452	0.371751	-2.015956	0.802216	-0.369775	-0.534066	0	0	1	4	1	4	2848	284801	2848	
2	265	1958	USA	xxx	UNITED STATES	None	1	5	1	-0.516047	-0.27705	1	-0.27705	0.611593	0.035284	 0.2655	1.010393	-1.673015	-0.529203	0.874865	2.683408	-0.529203	-1.673015	1.010393	0.674605	-1.79815	1.473375	1.075019	1.012452	1.491689	-1.526604	-0.032492	0.47991	3.018294	-0.032492	-1.526604	1.491689	-0.078096	-2.046695	1.745659	-0.084171	-0.344216	0	0	1	3	4	4	2854	285401	2854	
211	265	1958	BEL	xxx	BELGIUM	None	1	1	1	-0.516047	-0.129875	0.474045	-0.27705	-0.861389	0.035284	 0.2655	1.911713	-1.169123	0.855719	0.11199	3.080835	0.855719	-1.169123	1.911713	-0.824101	-2.057133	1.815881	-1.363938	-1.807943	1.491689	-1.526604	-0.032492	0.410721	3.018294	-0.032492	-1.526604	1.491689	-0.286927	-2.115883	1.140227	-0.933029	-1.227668	0	0	1	3	4	4	2855	285501	2855	
339	2	1958	ALB	USA	ALBANIA	UNITED STATES	1	1	5	-0.516047	-0.27705	-0.27705	1	-0.154018	0.611593	 0.2655	1.614944	-1.467312	0.144555	0.282659	3.082256	0.144555	-1.467312	1.614944	-0.596083	-2.184652	1.574084	-0.995613	-1.354284	1.010393	-1.673015	-0.529203	0.90607	2.683408	-0.529203	-1.673015	1.010393	0.758339	-1.766946	0.879416	0.580397	0.533432	0	0	1	4	1	4	2857	285701	2857	
339	200	1958	ALB	GBR	ALBANIA	UNITED KINGDOM	1	1	1	-0.516047	-0.168894	-0.27705	0.45002	-0.154018	-0.628603	 0.2655	1.614944	-1.467312	0.144555	0.271223	3.082256	0.144555	-1.467312	1.614944	-0.631333	-2.196089	1.575737	-1.034929	-1.399317	1.842051	-1.283698	0.615038	0.212303	3.125749	0.615038	-1.283698	1.842051	-0.62009	-2.071394	1.811362	-1.044628	-1.438477	0	0	1	4	1	4	2858	285801	2858	
365	2	1958	RUS	USA	RUSSIAN FEDERATION	UNITED STATES	5	1	5	-0.693889	-0.353953	-0.353953	1	-0.220642	0.584135	 0.2249	1.796454	-1.64749	0.208425	0.144861	3.443944	0.208425	-1.64749	1.796454	-1.148597	-2.502629	1.766262	-1.606359	-2.033929	1.292534	-1.791003	-0.50699	0.950291	3.083538	-0.50699	-1.791003	1.292534	1.139253	-1.840713	1.09447	0.916334	0.891479	0	0	1	4	3	4	608	60801	608	1958-1959 Berlin Deadline Crisis
365	2	1958	RUS	USA	RUSSIAN FEDERATION	UNITED STATES	5	1	5	-0.693889	-0.353953	-0.353953	1	-0.220642	0.584135	 0.2249	1.796454	-1.64749	0.208425	0.144861	3.443944	0.208425	-1.64749	1.796454	-1.148597	-2.502629	1.766262	-1.606359	-2.033929	1.292534	-1.791003	-0.50699	0.950291	3.083538	-0.50699	-1.791003	1.292534	1.139253	-1.840713	1.09447	0.916334	0.891479	0	0	1	4	1	4	2215	221501	2215	Soviet downing of a C-118 transport plane
365	2	1958	RUS	USA	RUSSIAN FEDERATION	UNITED STATES	5	1	5	-0.693889	-0.353953	-0.353953	1	-0.220642	0.584135	 0.2249	1.796454	-1.64749	0.208425	0.144861	3.443944	0.208425	-1.64749	1.796454	-1.148597	-2.502629	1.766262	-1.606359	-2.033929	1.292534	-1.791003	-0.50699	0.950291	3.083538	-0.50699	-1.791003	1.292534	1.139253	-1.840713	1.09447	0.916334	0.891479	0	0	1	4	1	4	2216	221601	2216	
365	200	1958	RUS	GBR	RUSSIAN FEDERATION	UNITED KINGDOM	1	1	1	-0.612372	-0.215776	-0.353953	0.45002	0.287233	-0.628603	 0.2655	1.417151	-1.677296	-0.257548	0.594778	3.094447	-0.257548	-1.677296	1.417151	0.163213	-2.082518	1.570335	0.113786	-0.088825	1.887533	-1.422346	0.615038	0.189377	3.309879	0.615038	-1.422346	1.887533	-0.795532	-2.232969	1.936306	-1.15207	-1.557381	0	0	1	4	2	4	608	60801	608	1958-1959 Berlin Deadline Crisis
365	220	1958	RUS	FRA	RUSSIAN FEDERATION	FRANCE	1	1	1	-0.612372	-0.193211	-0.353953	0.51888	0.287233	-0.813923	 0.2655	1.417151	-1.677296	-0.257548	0.586674	3.094447	-0.257548	-1.677296	1.417151	0.138135	-2.090622	1.568248	0.082569	-0.124095	1.931827	-1.348337	0.806368	0.119286	3.280164	0.806368	-1.348337	1.931827	-0.957057	-2.22905	1.962549	-1.366692	-1.807049	0	0	1	4	1	4	608	60801	608	1958-1959 Berlin Deadline Crisis
395	200	1958	ISL	GBR	ICELAND	UNITED KINGDOM	1	1	1	1	0.791098	0.474045	0.45002	-0.89939	-0.628603	 0.2655	0.8963	0.89425	0.895275	0.000224	0.002051	0.895275	0.89425	0.8963	0.89425	-0.105527	0.8961	0.394162	-0.105727	0.616098	0.613979	0.615038	0.999776	0.002119	0.615038	0.613979	0.616098	0.616097	0.613755	-0.278977	-0.279089	-0.279201	0	0	1	4	4	4	2865	286501	2865	
640	350	1958	TUR	GRC	TURKEY	GREECE	1	2	1	1	0.920614	0.432207	0.434358	-0.187393	-0.899955	 0.2655	0.177485	0.175419	0.176452	0.948798	0.002067	0.176452	0.175419	0.177485	0.17738	0.124217	0.010068	-0.015639	-0.04124	0.896888	0.894838	0.895863	0.031008	0.00205	0.895863	0.894838	0.896888	0.894901	-0.074154	0.891417	0.404934	-0.079562	0	0	1	2	1	2	1278	127801	1278	Territorial sea limit, Aegean see
2	225	1959	USA	CHE	UNITED STATES	SWITZERLAND	1	5	1	-0.173702	-0.102741	1	-0.102741	0.695183	0.285569	 0.2662	0.504285	-1.462409	-0.595953	0.886341	1.966694	-0.595953	-1.462409	0.504285	0.280752	-1.576068	1.032503	0.752141	0.695311	0.913077	-1.303964	-0.256102	0.385486	2.217041	-0.256102	-1.303964	0.913077	-0.449325	-1.918477	1.142809	-0.52685	-0.834107	0	0	1	3	4	4	2870	287001	2870	
365	390	1959	RUS	DNK	RUSSIAN FEDERATION	DENMARK	1	1	1	-0.612372	-0.168098	-0.359846	0.472495	0.30417	-0.86409	 0.2662	1.404283	-1.680804	-0.272236	0.640461	3.085088	-0.272236	-1.680804	1.404283	0.295075	-2.040343	1.57864	0.289663	0.109894	1.94135	-1.326407	0.85853	0.088331	3.267757	0.85853	-1.326407	1.94135	-1.037764	-2.238076	1.965397	-1.469552	-1.925386	0	0	1	4	1	4	2864	286401	2864	
2	305	1960	USA	AUT	UNITED STATES	AUSTRIA	1	5	1	-0.165683	-0.078926	1	-0.078926	0.661924	0.282333	 0.2352	0.529632	-1.445045	-0.569553	0.853894	1.974677	-0.569553	-1.445045	0.529632	0.241119	-1.591151	1.015969	0.654404	0.581351	0.907458	-1.295677	-0.253288	0.441998	2.203135	-0.253288	-1.295677	0.907458	-0.321897	-1.853679	1.159199	-0.349157	-0.628158	0	0	1	3	1	3	2876	287601	2876	
2	365	1960	USA	RUS	UNITED STATES	RUSSIAN FEDERATION	1	5	1	-0.580429	-0.273769	1	-0.273769	0.661924	0.222635	 0.2352	1.051969	-1.726774	-0.569553	0.863339	2.778744	-0.569553	-1.726774	1.051969	0.672224	-1.863435	1.543686	1.095611	1.027281	1.427061	-1.635671	-0.201016	0.668165	3.062732	-0.201016	-1.635671	1.427061	0.41074	-1.967505	1.807616	0.625377	0.45946	0	0	1	3	4	4	253	25301	253	U-2 and RB47 Incidents
305	310	1960	AUT	HUN	AUSTRIA	HUNGARY	1	1	1	-0.089443	-0.023673	-0.078926	-0.198055	0.282333	-0.160834	 0.2352	0.825424	-1.229823	-0.253288	0.393117	2.055246	-0.253288	-1.229823	0.825424	-0.42187	-1.836705	0.924996	-0.625739	-0.92918	1.230009	-1.000341	0.151053	0.641952	2.23035	0.151053	-1.000341	1.230009	0.431436	-1.358389	1.392608	0.415011	0.235987	0	0	1	3	1	3	2878	287801	2878	
305	325	1960	AUT	ITA	AUSTRIA	ITALY	1	1	1	-0.165683	-0.039219	-0.078926	0.499625	0.282333	-0.816924	 0.2352	0.907458	-1.295677	-0.253288	0.327835	2.203135	-0.253288	-1.295677	0.907458	-0.573412	-1.967842	0.990495	-0.826457	-1.162539	1.741856	-0.65726	0.809486	0.459707	2.399116	0.809486	-0.65726	1.741856	0.445631	-1.197553	1.858294	0.291923	0.021777	0	0	1	3	1	3	2877	287701	2877	
365	211	1960	RUS	BEL	RUSSIAN FEDERATION	BELGIUM	1	1	1	-0.580429	-0.13604	-0.273769	0.499625	0.222635	-0.85387	 0.2352	1.427061	-1.635671	-0.201016	0.551703	3.062732	-0.201016	-1.635671	1.427061	0.054047	-2.083968	1.537962	-0.0592	-0.283348	1.930244	-1.27824	0.847896	0.104583	3.208484	0.847896	-1.27824	1.930244	-0.942686	-2.173657	1.951267	-1.369372	-1.81708	0	0	1	2	1	2	2612	261201	2612	
395	200	1960	ISL	GBR	ICELAND	UNITED KINGDOM	1	1	1	1	0.805784	0.499625	0.499577	-0.892286	-0.675979	 0.2352	0.888905	0.886852	0.887879	0.000233	0.002054	0.887879	0.886852	0.888905	0.886852	-0.112915	0.888698	0.386762	-0.113122	0.664735	0.662621	0.663678	0.999766	0.002114	0.663678	0.662621	0.664735	0.664734	0.662387	-0.222936	-0.223054	-0.223171	0	0	1	4	4	4	2875	287501	2875	
2	365	1961	USA	RUS	UNITED STATES	RUSSIAN FEDERATION	1	5	1	-0.580429	-0.273517	1	-0.273517	0.648168	0.242031	 0.2344	1.065084	-1.724224	-0.558572	0.853383	2.789308	-0.558572	-1.724224	1.065084	0.656123	-1.870841	1.54176	1.059491	0.986182	1.412489	-1.640161	-0.218075	0.690412	3.05265	-0.218075	-1.640161	1.412489	0.467425	-1.949749	1.798134	0.698276	0.543482	1	246	1	3	4	4	27	2701	27	Berlin Wall Crisis
265	260	1961	xxx	xxx	None	None	1	1	1	-0.490098	-0.102552	-0.20476	0.503417	-0.087103	-0.721149	 0.2344	1.549197	-1.461751	0.081212	0.345852	3.010948	0.081212	-1.461751	1.549197	-0.420409	-2.115899	1.52111	-0.775571	-1.102645	1.861546	-1.201514	0.710248	0.154803	3.06306	0.710248	-1.201514	1.861546	-0.727342	-2.046711	1.848974	-1.162512	-1.585111	0	0	1	4	4	4	2219	221901	2219	
365	2	1961	RUS	USA	RUSSIAN FEDERATION	UNITED STATES	5	1	5	-0.693889	-0.273517	-0.273517	1	-0.193189	0.613966	 0.2292	1.785104	-1.653626	0.182012	0.170647	3.43873	0.182012	-1.653626	1.785104	-1.066817	-2.482979	1.754044	-1.512553	-1.92723	1.266958	-1.795176	-0.531117	0.949811	3.062134	-0.531117	-1.795176	1.266958	1.113274	-1.845364	1.094082	0.915303	0.890209	1	246	1	3	1	3	2217	221701	2217	Operation Mongoose
390	200	1961	DNK	GBR	DENMARK	UNITED KINGDOM	1	1	1	1	0.805854	0.503417	0.507289	-0.863898	-0.652321	 0.2344	0.859362	0.857297	0.85833	0.038766	0.002065	0.85833	0.857297	0.859362	0.857377	-0.103937	0.826088	0.343486	-0.137131	0.640419	0.638302	0.639361	0.961121	0.002117	0.639361	0.638302	0.640419	0.640337	0.599423	-0.18454	-0.204061	-0.223501	0	0	1	4	1	4	2883	288301	2883	
390	200	1961	DNK	GBR	DENMARK	UNITED KINGDOM	1	1	1	1	0.805854	0.503417	0.507289	-0.863898	-0.652321	 0.2344	0.859362	0.857297	0.85833	0.038766	0.002065	0.85833	0.857297	0.859362	0.857377	-0.103937	0.826088	0.343486	-0.137131	0.640419	0.638302	0.639361	0.961121	0.002117	0.639361	0.638302	0.640419	0.640337	0.599423	-0.18454	-0.204061	-0.223501	0	0	1	4	1	4	1900	190001	1900	Seizure of the Red Crusader
2	365	1962	USA	RUS	UNITED STATES	RUSSIAN FEDERATION	1	5	1	-0.580429	-0.255045	1	-0.255045	0.657388	0.4477	 0.2446	1.056304	-1.725935	-0.565935	0.856517	2.782239	-0.565935	-1.725935	1.056304	0.657099	-1.869418	1.541037	1.070091	0.998349	1.246425	-1.684967	-0.394475	0.803741	2.931392	-0.394475	-1.684967	1.246425	0.671114	-1.881226	1.70129	1.02785	0.929721	0	0	1	4	4	4	61	6101	61	Cuban Missile Crisis
365	640	1962	RUS	TUR	RUSSIAN FEDERATION	TURKEY	2	1	2	-0.144986	-0.146873	-0.255045	0.458375	0.064097	-0.855325	 0.2988	1.087973	-1.176789	-0.058848	0.414779	2.264761	-0.058848	-1.176789	1.087973	-0.237414	-1.76201	1.112382	-0.505616	-0.798227	1.750257	-0.596053	0.849411	0.150086	2.34631	0.849411	-0.596053	1.750257	-0.243905	-1.445967	1.759089	-0.66003	-1.084987	0	0	1	4	1	4	3163	316301	3163	
315	260	1963	xxx	xxx	None	None	1	1	1	-0.535206	-0.101956	-0.197281	0.519221	-0.084297	-0.798327	 0.2469	1.589599	-1.510046	0.078574	0.371321	3.099645	0.078574	-1.510046	1.589599	-0.359081	-2.138724	1.560423	-0.702597	-1.016936	1.902424	-1.232296	0.790174	0.106863	3.134719	0.790174	-1.232296	1.902424	-0.897311	-2.125433	1.894027	-1.352276	-1.798845	0	0	1	4	1	4	2898	289801	2898	
365	2	1963	RUS	USA	RUSSIAN FEDERATION	UNITED STATES	5	1	5	-0.415227	-0.245046	-0.245046	1	-0.178981	0.64218	 0.2114	1.541833	-1.347417	0.168394	0.18235	2.88925	0.168394	-1.347417	1.541833	-0.820562	-2.165067	1.511126	-1.260094	-1.668919	0.847973	-1.610976	-0.553781	0.939979	2.458949	-0.553781	-1.610976	0.847973	0.700385	-1.670997	0.689685	0.512088	0.482077	0	0	1	4	1	4	2218	221801	2218	
365	2	1963	RUS	USA	RUSSIAN FEDERATION	UNITED STATES	5	1	5	-0.415227	-0.245046	-0.245046	1	-0.178981	0.64218	 0.2114	1.541833	-1.347417	0.168394	0.18235	2.88925	0.168394	-1.347417	1.541833	-0.820562	-2.165067	1.511126	-1.260094	-1.668919	0.847973	-1.610976	-0.553781	0.939979	2.458949	-0.553781	-1.610976	0.847973	0.700385	-1.670997	0.689685	0.512088	0.482077	0	0	1	3	1	3	2899	289901	2899	
